N_e,N_b,M_e,M_b,K,p,c,t,rf,theta_e,theta_b,precision_e,precision_b,CF_BL,BL
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.6,10,10,218.14158299487974,217.69400742152555
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.65,100,100,219.10999999906176,221.99999998747967
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.65,10,1000,218.15496793335583,221.0379274310519
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.6,100,1000,219.10999999879382,221.9999999979317
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.3,10,10,218.12129009542278,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.9,10,1000,218.15496793329334,221.03792743098705
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.75,10,1000,218.15496793335024,221.03792743116998
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.9,1000,1000,219.10999999949058,221.99999999855294
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.65,1000,100,219.10999999979927,221.999999988049
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.6,10,100,218.1549616423668,221.03792438734058
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7,10,10,218.14554278384557,220.49321000106823
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7,10,1000,218.15496793328018,221.03792743081567
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.5499999999999999,100,100,219.10999999908063,221.99965695688837
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.95,100,1000,219.10999999877097,221.99999999765708
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.25,10,1000,152.344394017025,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.9,1000,100,219.10999999983045,221.99999999895766
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7999999999999999,10,1000,218.15496793360057,221.0379274312919
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7,100,1000,219.10999999876069,221.9999999978122
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.35,100,10,219.10999999707266,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.49999999999999994,1000,100,219.10999999982363,221.98348086978933
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7,1000,1000,219.10999999950423,221.99999999838155
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.65,10,100,218.15496736086374,221.03792742048313
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7999999999999999,100,1000,219.10999999903456,221.99999999828844
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.39999999999999997,10,10,218.1302016096325,149.46202423012454
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.75,10,100,218.15496793207788,221.0379274313463
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.6,100,10,219.1099999986642,218.6560799885221
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7,1000,100,219.10999999979757,221.9999999989169
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.75,1000,100,219.10999999981107,221.9999999989122
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.75,100,100,219.10999999906855,221.99999999834284
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.85,100,1000,219.10999999869452,221.99999999783205
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.65,100,10,219.10999999877,220.58862753031974
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.85,10,1000,218.1549679332328,221.0379274308355
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.85,1000,100,219.10999999980547,221.99999999896573
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.9,100,100,219.1099999990894,221.99999999838832
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.5499999999999999,100,10,219.10999999851995,214.6020194852514
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.5499999999999999,1000,10,219.10999999975985,214.60201948582073
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.75,1000,10,219.1099999997576,221.81199344744107
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.49999999999999994,100,10,219.10999999831185,206.35788156077018
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.95,1000,1000,219.10999999951864,221.99999999822643
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.95,10,1000,218.15496793331104,221.03792743066055
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.85,100,10,219.10999999896,221.98586972399335
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.6,1000,10,219.10999999975456,218.65607998909144
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7999999999999999,1000,10,219.10999999975618,221.94356436819817
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.65,10,10,218.14365535917776,219.6265549633232
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.95,1000,100,219.1099999998429,221.99999999888865
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.05,10,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.15,100,100,218.93999093946854,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.9,100,10,219.1099999989832,221.99727118119637
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7,100,10,219.10999999884382,221.45528256806477
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7,1000,10,219.10999999975468,221.45528256863412
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.1,100,100,218.93991206279074,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.65,1000,10,219.1099999997585,220.58862753088908
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.75,100,10,219.10999999889637,221.81199344687172
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.75,10,10,218.1468504134667,220.84992087987519
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7999999999999999,100,10,219.1099999989356,221.94356436762882
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.85,1000,10,219.10999999975735,221.9858697245627
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.15,1000,100,218.9399998310948,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.7999999999999999,10,10,218.14811091528748,220.98149180063228
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.05,100,100,218.93925144174122,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.05,1000,100,218.93993994455573,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.85,10,10,218.1492724685522,221.0237971569968
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.1,10,100,217.4970969972175,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.95,10,10,218.15099149496893,221.03759795595641
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.1,100,10,218.94000000049328,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.15,10,100,218.13662223969192,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.25,1000,100,218.93999999976828,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.25,10,100,218.59152608025173,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.1,1000,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.3,100,100,218.9399999964591,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.39999999999999997,1000,1000,218.93999999942932,221.97292698757883
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.44999999999999996,1000,1000,218.93999999965826,221.9999986407251
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.9,10,10,218.1502820535343,221.03519861419983
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.35,100,1000,218.9399961577688,210.30505387394726
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.35,10,100,218.66815066712385,171.92059214448886
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.3,1000,100,218.9399999999428,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.2,1000,100,218.93999999390712,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.39999999999999997,100,100,218.94000000059077,217.80228047216326
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.9,1000,10,219.10999999975905,221.9972711817657
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.2,10,10,218.66347384081433,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.35,1000,1000,218.9399989580114,210.30505387330516
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.15,100,10,218.94000000050647,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.39999999999999997,10,1000,218.67592837960018,221.70767161220328
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.15,1000,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.5499999999999999,100,1000,218.9400000005093,221.999999999453
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.44999999999999996,100,100,218.94000000059359,221.6380614626538
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.1,1000,10,218.93999999988162,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.3,10,100,218.64830897083604,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.39999999999999997,1000,100,218.93999999996487,217.80228047152116
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.05,10,100,216.18308574137555,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.95,100,10,219.10999999899232,221.99967052295295
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.05,10,10,218.65730923418317,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.2,100,10,218.94000000051122,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.25,10,1000,183.77581436684684,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.3,100,1000,218.92587559723356,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.2,100,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.15,10,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.3,1000,1000,218.93112175961136,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.3,10,1000,217.05657947262233,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.25,100,100,218.93999993840674,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.44999999999999996,1000,100,218.93999999995074,221.6380614620117
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.49999999999999994,100,100,218.94000000059057,221.9834808706721
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.2,1000,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.1,1000,100,218.93999636778514,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.6,100,100,218.9400000005692,221.99999695578924
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.1,10,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.25,10,10,218.6655453104585,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.49999999999999994,10,100,218.6758637006103,221.71822549465446
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.5499999999999999,10,100,218.67593970118784,221.73440158232285
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.5499999999999999,100,100,218.94000000058372,221.9996569583405
1000,1000,100,100,600,1,0.6,0.08,0.05,0.85,0.95,1000,10,219.10999999975778,221.9996705235223
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.15,1000,10,218.93999999988708,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.25,100,1000,210.4160822862056,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.65,100,1000,218.94000000031772,221.99999999950057
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.05,100,10,218.94000000048317,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.3,1000,10,218.93999999988267,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.05,1000,10,218.9399999998888,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.25,1000,1000,215.0463201866903,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.05,100,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.39999999999999997,100,10,218.94000000052884,150.4240967985732
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.35,10,10,218.66814952559707,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.35,100,10,218.94000000052384,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.39999999999999997,10,10,218.66922609631524,150.15884142255555
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.5499999999999999,10,1000,218.67595317339823,221.73474462343535
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.05,1000,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.35,1000,10,218.93999999988526,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.25,100,10,218.94000000051793,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.2,10,100,218.45015059648497,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.3,100,10,218.9400000005216,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.49999999999999994,1000,1000,218.93999999965774,221.99999999895476
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.39999999999999997,1000,10,218.93999999988563,150.4240967979311
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.1,10,10,218.65983543568942,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7,1000,100,218.93999999994207,221.99999999915758
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.44999999999999996,10,1000,218.67595316743572,221.73474326534955
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.1,100,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.39999999999999997,100,1000,218.9400000000103,221.97292698822093
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.44999999999999996,1000,10,218.93999999988557,189.36692505566174
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.49999999999999994,100,1000,218.94000000028765,221.99999999959687
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.2,100,100,218.93999919278176,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.6,100,1000,218.94000000037258,221.99999999938382
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.15,10,10,218.6620204188391,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.44999999999999996,100,1000,218.940000000312,221.9999986413672
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.5499999999999999,1000,1000,218.9399999998679,221.9999999988109
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.49999999999999994,10,1000,218.67595317319905,221.73474462357922
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.6,10,1000,218.67595317330415,221.73474462336617
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.39999999999999997,10,100,218.673914770518,217.5370250961456
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.35,1000,100,218.9399999999619,172.1858475198644
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7,10,1000,218.67595317318433,221.73474462324668
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7,1000,1000,218.9399999996443,221.99999999862223
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.15,100,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.44999999999999996,10,100,218.67546790818656,221.37280608663616
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.35,100,100,218.940000000366,172.1858475205065
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.5499999999999999,1000,10,218.93999999988682,214.6020194860614
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.35,10,1000,218.66784499638172,210.0397984979296
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.75,1000,1000,218.9399999996858,221.99999999897653
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.2,10,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.6,1000,1000,218.93999999974363,221.9999999987417
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.9,1000,1000,218.9399999995386,221.9999999987936
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.2,1000,10,218.93999999988134,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.85,1000,100,218.93999999996097,221.9999999992064
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.85,100,1000,218.94000000023294,221.99999999928417
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.49999999999999994,1000,100,218.93999999994955,221.98348087003
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.9,100,100,218.94000000061078,221.99999999984044
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.85,10,100,218.67595317353,221.73474462383086
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.25,1000,10,218.93999999988586,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.65,10,1000,218.67595317323625,221.73474462348292
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.3,10,10,218.66673679026155,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.65,1000,10,218.93999999988907,220.58862753112976
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.65,1000,1000,218.93999999967713,221.99999999885847
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.5499999999999999,1000,100,218.93999999994392,221.9996569576984
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.75,100,1000,218.9400000003136,221.99999999961864
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.95,100,1000,218.94000000027566,221.9999999991092
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7999999999999999,100,100,218.94000000057807,221.99999999980935
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7999999999999999,10,1000,218.67595317350572,221.73474462372292
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.6,1000,100,218.93999999992704,221.99999695514714
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.6,10,100,218.67595162141697,221.7347415797716
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.95,10,1000,218.67595317320138,221.73474462309156
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7,100,1000,218.94000000028115,221.99999999926433
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7,10,100,218.67595316509707,221.73474462378203
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.95,100,100,218.94000000061004,221.99999999977143
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.65,100,100,218.94000000057034,221.9999999889318
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.65,10,100,218.6759530364494,221.73474461291414
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7999999999999999,10,100,218.67595317351254,221.7347446237917
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7,100,100,218.9400000005804,221.99999999979968
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.75,10,1000,218.6759531732293,221.734744623601
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.44999999999999996,10,10,218.67005317430937,189.1016696802862
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.65,1000,100,218.93999999992445,221.9999999882897
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7999999999999999,1000,1000,218.939999999933,221.99999999909846
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7999999999999999,1000,100,218.9399999999307,221.99999999916724
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.75,10,100,218.67595317314823,221.73474462377732
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.85,1000,1000,218.93999999959587,221.99999999864207
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.44999999999999996,100,10,218.94000000052745,189.36692505630384
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.75,100,100,218.94000000057588,221.99999999979497
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7999999999999999,100,1000,218.94000000058134,221.99999999974057
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.49999999999999994,10,10,218.6710793701347,206.09262618620465
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.85,10,1000,218.6759531731186,221.73474462326652
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.49999999999999994,100,10,218.94000000053504,206.3578815622223
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.6,10,10,218.6723353145144,218.39082461395657
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.75,1000,100,218.9399999999362,221.99999999915286
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.49999999999999994,1000,10,218.9399999998902,206.3578815615802
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.9,10,1000,218.67595317318404,221.73474462341807
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.85,100,100,218.94000000060063,221.9999999998485
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.65,10,10,218.67292564905497,220.3233721557542
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.9,1000,100,218.93999999997192,221.99999999919834
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.9,100,1000,218.94000000020327,221.99999999943572
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7,10,10,218.67340245577518,221.19002719349925
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.5499999999999999,10,10,218.67174662219617,214.33676411068586
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.9,10,10,218.67467771086575,221.73201580663084
1000,1000,100,100,600,1,0.6,0.08,0.05,0.95,0.05,10,100,218.15460864072594,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7999999999999999,100,10,218.94000000055325,221.94356436908095
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.5499999999999999,100,10,218.94000000053035,214.6020194867035
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.9,10,100,218.67595317353388,221.7347446238228
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.6,100,10,218.94000000054118,218.65607998997422
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.75,100,10,218.94000000053643,221.81199344832385
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.6,1000,10,218.9399999998961,218.6560799893321
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.95,10,10,218.67485648804748,221.73441514838743
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7999999999999999,10,10,218.67413583315482,221.6783089930633
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.95,10,100,218.67595317351294,221.73474462375378
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.95,1000,100,218.9399999999707,221.99999999912933
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.9,100,10,218.9400000005586,221.9972711826485
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.95,1000,1000,218.93999999962742,221.9999999984671
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.65,100,10,218.9400000005332,220.58862753177186
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.75,10,10,218.6737365994703,221.5467380723062
1000,1000,100,100,600,1,0.6,0.08,0.05,0.95,0.15,10,100,218.61506910681808,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7,100,10,218.9400000005473,221.4552825695169
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.9,1000,10,218.93999999991766,221.9972711820064
1000,1000,100,100,600,1,0.6,0.08,0.05,0.9,0.7,1000,10,218.9399999999029,221.4552825688748
